battery_id,cycle_number,cycle_type,ambient_temperature,start_time_raw,capacity,avg_voltage_measured,min_voltage_measured,max_voltage_measured,avg_current_measured,min_current_measured,max_current_measured,avg_temperature_measured,min_temperature_measured,max_temperature_measured,avg_current_load,avg_voltage_load,duration_seconds,num_points_voltage,num_points_current,num_points_temperature,num_points_time,source_file,previous_capacity,capacity_drop,capacity_drop_pct,capacity_rolling_avg,cycle_age,temp_deviation
B0045,64,charge,4.0,[[2.0100e+03 7.0000e+00 3.0000e+01 2.0000e+00 2.8000e+01 4.1125e+01]],,4.204547221816966,3.7147998616430584,4.221367342382062,0.2799808454757247,-0.001757420883813,1.5121206881566716,6.201558196698034,4.552598502193509,8.58138442449717,,,10808.5,1458,1458,1458,1458,data/raw/nasa/5. Battery Data Set/4. BatteryAgingARC_45_46_47_48/B0045.mat,0.7141991829499618,,,,0.34782608695652173,-1.5903053047009061
B0045,65,discharge,4.0,[[2010.       7.      30.       5.      30.      13.453]],0.7190570819844222,3.3889133424072204,1.9886589228929203,4.1890449974281685,-0.600482943767555,-1.0108313950708208,0.0184243000033057,9.140591023627804,5.406795579971276,14.742856005940368,0.5955579831932772,1.637201680672269,4962.469,357,357,357,357,data/raw/nasa/5. Battery Data Set/4. BatteryAgingARC_45_46_47_48/B0045.mat,,,,,0.3532608695652174,1.348727522228864
B0045,66,charge,4.0,[[2010.       7.      30.       6.      54.      35.109]],,4.204482079423188,3.716228300526997,4.219942858769266,0.2768336171385182,0.0002073312151332,1.5125089467512338,6.159549767698794,4.470572526234838,8.20802499872285,,,10808.781,1451,1451,1451,1451,data/raw/nasa/5. Battery Data Set/4. BatteryAgingARC_45_46_47_48/B0045.mat,0.7190570819844222,,,,0.358695652173913,-1.6323137337001468
B0045,67,discharge,4.0,[[2010.       7.      30.       9.      56.       7.796]],0.7173975428775917,3.3855430731736647,1.983664414073366,4.189274783071479,-0.6033075067931543,-1.0080797400452108,0.0026329564585224,9.05273466167465,5.457478278465312,14.693521549329,0.5983869318181818,1.6413380681818182,4907.859,352,352,352,352,data/raw/nasa/5. Battery Data Set/4. BatteryAgingARC_45_46_47_48/B0045.mat,,,,,0.3641304347826087,1.26087116027571
B0045,68,charge,4.0,[[2010.       7.      30.      11.      19.      35.093]],,4.204536192184617,3.717008113751777,4.221635921773357,0.2748866706550851,-0.0006277827710414,1.5114825713151228,6.175751461019948,4.4957349607372015,8.200683442025088,,,10804.703,1444,1444,1444,1444,data/raw/nasa/5. Battery Data Set/4. BatteryAgingARC_45_46_47_48/B0045.mat,0.7173975428775917,,,,0.3695652173913043,-1.616112040378992
B0045,69,discharge,4.0,[[2010.       7.      30.      14.      21.       3.875]],0.7071027496463946,3.3756882564741844,1.9705703151314151,4.189518201774546,-0.6065620900458145,-1.008906381541965,0.0031568899849536,9.311519157220646,4.700009468829889,15.86983818237976,0.6018137142857143,1.6444342857142855,4888.656,350,350,350,350,data/raw/nasa/5. Battery Data Set/4. BatteryAgingARC_45_46_47_48/B0045.mat,,,,,0.375,1.5196556558217056
B0045,70,impedance,24.0,[[2010.       7.      30.      15.      48.      12.125]],,,,,,,,,,,,,,0,0,0,0,data/raw/nasa/5. Battery Data Set/4. BatteryAgingARC_45_46_47_48/B0045.mat,0.7071027496463946,,,,0.3804347826086957,
B0045,71,charge,4.0,[[2010    7   30   16   20    6]],,4.204662237827012,3.7226572451876834,4.222839437547596,0.2720355925894753,-0.0016286376135613,1.5123019013759156,6.150165030743579,4.4253827827213215,8.359175221386465,,,10804.766,1438,1438,1438,1438,data/raw/nasa/5. Battery Data Set/4. BatteryAgingARC_45_46_47_48/B0045.mat,,,,,0.3858695652173913,-1.6416984706553617
B0045,72,impedance,24.0,[[2010.       7.      30.      19.      25.      34.984]],,,,,,,,,,,,,,0,0,0,0,data/raw/nasa/5. Battery Data Set/4. BatteryAgingARC_45_46_47_48/B0045.mat,,,,,0.391304347826087,
B0045,73,discharge,4.0,[[2010.       7.      30.      19.      57.      28.859]],0.703531206505542,3.37794278508875,1.971779249329659,4.166301702021804,-0.601440239072105,-1.0084556602023516,0.0025149295410125,9.167853966731156,5.581574891645234,14.829662137922766,0.5966557471264368,1.6273017241379308,4866.25,348,348,348,348,data/raw/nasa/5. Battery Data Set/4. BatteryAgingARC_45_46_47_48/B0045.mat,,,,,0.3967391304347826,1.3759904653322161
B0045,74,charge,4.0,[[2010.       7.      30.      21.      20.      14.843]],,4.204541613463353,3.716676050104463,4.2216919197368465,0.2740732143911122,-0.0006470011961989,1.5130275936041395,6.165637375839539,4.4758575804276415,8.345282935655332,,,10802.641000000003,1432,1432,1432,1432,data/raw/nasa/5. Battery Data Set/4. BatteryAgingARC_45_46_47_48/B0045.mat,0.703531206505542,,,,0.40217391304347827,-1.626226125559401
B0045,75,discharge,4.0,[[2010.       7.      31.       0.      21.      41.812]],0.6941108278958862,3.373558298075209,1.9938420365930107,4.19002918934191,-0.6098007335968902,-1.00994980914745,0.0103940145975654,9.287848514483294,5.088650234901636,15.906462051621896,0.6047188405797101,1.6523362318840578,4836.125,345,345,345,345,data/raw/nasa/5. Battery Data Set/4. BatteryAgingARC_45_46_47_48/B0045.mat,,,,,0.4076086956521739,1.4959850130843533
B0045,76,charge,4.0,[[2.0100e+03 7.0000e+00 3.1000e+01 1.0000e+00 4.3000e+01 5.7734e+01]],,4.204611183656746,3.716661969897721,4.222629588756158,0.2728160054372372,-0.0016299638884642,1.513903359692743,6.151355818077522,4.659144019099998,8.481004212105633,,,10802.015,1424,1424,1424,1424,data/raw/nasa/5. Battery Data Set/4. BatteryAgingARC_45_46_47_48/B0045.mat,0.6941108278958862,,,,0.41304347826086957,-1.6405076833214185
B0045,77,discharge,4.0,[[2010.       7.      31.       4.      45.      24.171]],0.6914114388869608,3.368742642573582,1.9993629637641337,4.1895524054233135,-0.6120661413012832,-1.0082413706235676,0.0027369247266208,9.322184761530549,5.188896690434667,16.353770501511462,0.6070888888888889,1.656140350877193,4801.485,342,342,342,342,data/raw/nasa/5. Battery Data Set/4. BatteryAgingARC_45_46_47_48/B0045.mat,,,,,0.41847826086956524,1.5303212601316085
B0045,78,charge,4.0,[[2010.       7.      31.       6.       7.       5.562]],,4.204487404696081,3.7152402001520177,4.2232421697137985,0.272358740144288,-0.0002438797694984,1.511667112422583,6.20923971426029,4.680272029027792,8.590327675703762,,,10808.25,1420,1420,1420,1420,data/raw/nasa/5. Battery Data Set/4. BatteryAgingARC_45_46_47_48/B0045.mat,0.6914114388869608,,,,0.42391304347826086,-1.5826237871386502
B0045,79,discharge,4.0,[[2010.       7.      31.       9.       8.      38.406]],0.6971551798505504,3.3718000664169727,1.9932756058141663,4.189008492340535,-0.613282907094379,-1.0081786693703223,0.0022824989831722,9.289681276195047,5.650412172652616,15.076528277493722,0.6083704142011834,1.6639497041420117,4760.938,338,338,338,338,data/raw/nasa/5. Battery Data Set/4. BatteryAgingARC_45_46_47_48/B0045.mat,,,,,0.42934782608695654,1.4978177747961068
B0045,80,charge,4.0,[[2010.       7.      31.      10.      29.      39.359]],,4.20463339507044,3.714941505220087,4.223836162385681,0.2712968047165813,-0.00269698687292,1.5120995453382131,6.23403413207951,4.644933154783529,8.209678446181726,,,10803.187,1416,1416,1416,1416,data/raw/nasa/5. Battery Data Set/4. BatteryAgingARC_45_46_47_48/B0045.mat,0.6971551798505504,,,,0.43478260869565216,-1.55782936931943
B0045,81,discharge,4.0,[[2010.       7.      31.      13.      31.       7.296]],0.6832460217432723,3.366360304166582,1.9801057444800896,4.189696962609597,-0.6139518980958842,-1.0080303326541913,0.0017200644756042,9.365909184464234,5.287965466922043,16.045850353764667,0.609014880952381,1.659997023809524,4740.907,336,336,336,336,data/raw/nasa/5. Battery Data Set/4. BatteryAgingARC_45_46_47_48/B0045.mat,,,,,0.44021739130434784,1.574045683065294
B0045,82,impedance,24.0,[[2010.       7.      31.      14.      55.      48.421]],,,,,,,,,,,,,,0,0,0,0,data/raw/nasa/5. Battery Data Set/4. BatteryAgingARC_45_46_47_48/B0045.mat,0.6832460217432723,,,,0.44565217391304346,
B0045,83,charge,4.0,[[2010.       7.      31.      15.      27.      42.562]],,4.204662331813105,3.723443030588441,4.225006681394514,0.2671372172376383,-0.0021824104796867,1.5125799544266123,6.213701327289025,4.605592535062429,8.182864037543233,,,10804.329,1412,1412,1412,1412,data/raw/nasa/5. Battery Data Set/4. BatteryAgingARC_45_46_47_48/B0045.mat,,,,,0.45108695652173914,-1.5781621741099157
B0045,84,impedance,24.0,[[2010.       7.      31.      18.      33.      11.796]],,,,,,,,,,,,,,0,0,0,0,data/raw/nasa/5. Battery Data Set/4. BatteryAgingARC_45_46_47_48/B0045.mat,,,,,0.45652173913043476,
B0045,85,discharge,4.0,[[2010.       8.       3.      15.      52.      53.046]],0.6822029317493292,3.342277843498783,1.9944009127947364,4.0900107068393625,-0.6004805193877815,-1.0082541248682169,0.003281968818594,9.328022708662925,4.942094376566913,16.24823467681854,0.59551469740634,1.5936541786743517,4914.532,347,347,347,347,data/raw/nasa/5. Battery Data Set/4. BatteryAgingARC_45_46_47_48/B0045.mat,,,,,0.46195652173913043,1.5361592072639842
B0045,86,impedance,24.0,[[2010.       8.       3.      17.      20.      28.062]],,,,,,,,,,,,,,0,0,0,0,data/raw/nasa/5. Battery Data Set/4. BatteryAgingARC_45_46_47_48/B0045.mat,0.6822029317493292,,,,0.4673913043478261,
B0045,87,charge,4.0,[[2010.       8.       3.      17.      52.      22.375]],,4.204630639019974,3.718999446501461,4.224550380615736,0.2885275278884195,0.0017707357240102,1.5127894559866528,6.297173756353018,4.725136476313643,8.519154630742015,,,10802.156,1410,1410,1410,1410,data/raw/nasa/5. Battery Data Set/4. BatteryAgingARC_45_46_47_48/B0045.mat,,,,,0.47282608695652173,-1.494689745045922
B0045,88,impedance,24.0,[[2010.       8.       3.      20.      57.      49.484]],,,,,,,,,,,,,,0,0,0,0,data/raw/nasa/5. Battery Data Set/4. BatteryAgingARC_45_46_47_48/B0045.mat,,,,,0.4782608695652174,
B0045,89,discharge,4.0,[[2010.       8.       3.      21.      29.      43.953]],0.7289529213213379,3.3722684174392836,1.9913126738513705,4.166284738890519,-0.6129419979147948,-1.0086099504503174,0.0040584792166298,9.37311402305676,5.6932338898796315,15.761879553141288,0.6079943342776204,1.6578045325779038,4998.656,353,353,353,353,data/raw/nasa/5. Battery Data Set/4. BatteryAgingARC_45_46_47_48/B0045.mat,,,,,0.483695652173913,1.581250521657819
B0045,90,charge,4.0,[[2010.       8.       3.      22.      54.      43.062]],,4.204480818729711,3.716472941743101,4.22151907781768,0.2825831000028631,-0.0041880775026996,1.5118698331723852,6.210264912614041,4.499781468685003,8.58506578211541,,,10804.672000000006,1403,1403,1403,1403,data/raw/nasa/5. Battery Data Set/4. BatteryAgingARC_45_46_47_48/B0045.mat,0.7289529213213379,,,,0.4891304347826087,-1.5815985887848996
B0045,91,discharge,4.0,[[2.0100e+03 8.0000e+00 4.0000e+00 1.0000e+00 5.6000e+01 1.2734e+01]],0.7139321758287004,3.357634548884028,1.9818085465777888,4.188598948796885,-0.6242152942509949,-1.0089146761829488,0.0095453547153255,9.306835708093752,5.129758964594842,16.349393593197068,0.6191582608695653,1.6860666666666666,4890.015,345,345,345,345,data/raw/nasa/5. Battery Data Set/4. BatteryAgingARC_45_46_47_48/B0045.mat,,,,,0.4945652173913043,1.5149722066948117
B0045,92,charge,4.0,[[2010.      8.      4.      3.     19.     23.25]],,4.204493989058999,3.7122929219352625,4.2241918186434155,0.2766152863631987,-0.0014313270498048,1.5119090150975538,6.11948304049798,4.324089120384116,8.577478209676919,,,10806.687,1266,1266,1266,1266,data/raw/nasa/5. Battery Data Set/4. BatteryAgingARC_45_46_47_48/B0045.mat,0.7139321758287004,,,,0.5,-1.6723804609009605
B0045,93,discharge,4.0,[[2010.       8.       4.       6.      20.      57.078]],0.6957731747455482,3.3697954619483568,1.999993313622792,4.188722662834883,-0.6139171694764338,-1.011018341220977,0.0105408291411815,9.33952678603234,5.18038207935593,16.22246271510604,0.6088821114369501,1.662469208211144,4842.11,341,341,341,341,data/raw/nasa/5. Battery Data Set/4. BatteryAgingARC_45_46_47_48/B0045.mat,,,,,0.5054347826086957,1.5476632846334004
B0045,94,charge,4.0,[[2010.       8.       4.       7.      43.      19.828]],,4.2045872438019245,3.7157068318419415,4.221893290121031,0.2752522845425106,-0.002233362410274,1.5130627849623997,6.226190572340675,4.592973115846013,8.57550299811397,,,10804.187,1391,1391,1391,1391,data/raw/nasa/5. Battery Data Set/4. BatteryAgingARC_45_46_47_48/B0045.mat,0.6957731747455482,,,,0.5108695652173914,-1.5656729290582652
B0045,95,discharge,4.0,[[2010.      8.      4.     10.     44.     49.39]],0.7018312962317095,3.3766733742445987,1.97465958029416,4.188679542275547,-0.6092419901647167,-1.0088132806643768,0.0029924405030635,9.1327535688995,5.616337738486589,14.780023826016944,0.6042848664688427,1.6526913946587536,4798.281,337,337,337,337,data/raw/nasa/5. Battery Data Set/4. BatteryAgingARC_45_46_47_48/B0045.mat,,,,,0.5163043478260869,1.3408900675005588
B0045,96,charge,4.0,[[2010.       8.       4.      12.       6.      28.531]],,4.204568990556822,3.717040453824664,4.223198785855621,0.2709695818851006,-0.0025160938159703,1.5121917589677474,6.195437074031994,4.614473619609862,8.266803356006735,,,10804.703,1385,1385,1385,1385,data/raw/nasa/5. Battery Data Set/4. BatteryAgingARC_45_46_47_48/B0045.mat,0.7018312962317095,,,,0.5217391304347826,-1.5964264273669464
B0045,97,discharge,4.0,[[2010.       8.       4.      15.       7.      58.828]],0.6911808244378487,3.356692310359256,1.978180955008712,4.1894790557667125,-0.6214369612467493,-1.0088474838548318,0.0029473890862176,9.343849839453911,5.352356776006934,16.357147782799643,0.6163945783132531,1.6755783132530122,4739.188,332,332,332,332,data/raw/nasa/5. Battery Data Set/4. BatteryAgingARC_45_46_47_48/B0045.mat,,,,,0.5271739130434783,1.551986338054971
B0045,98,impedance,24.0,[[2010.       8.       4.      16.      32.      38.906]],,,,,,,,,,,,,,0,0,0,0,data/raw/nasa/5. Battery Data Set/4. BatteryAgingARC_45_46_47_48/B0045.mat,0.6911808244378487,,,,0.532608695652174,
B0045,99,charge,4.0,[[2010.       8.       4.      17.       4.      33.625]],,4.204771553930355,3.722642571161788,4.22647944647443,0.2692754380524462,-0.0019733286064168,1.5119938537956232,6.2004663293612206,4.70734668793985,8.439547704901333,,,10805.594,1378,1378,1378,1378,data/raw/nasa/5. Battery Data Set/4. BatteryAgingARC_45_46_47_48/B0045.mat,,,,,0.5380434782608695,-1.5913971720377198
B0045,100,impedance,24.0,[[2010.       8.       4.      20.      10.       4.812]],,,,,,,,,,,,,,0,0,0,0,data/raw/nasa/5. Battery Data Set/4. BatteryAgingARC_45_46_47_48/B0045.mat,,,,,0.5434782608695652,
B0045,101,discharge,4.0,[[2010.     8.     4.    20.    41.    59.5]],0.6843279752855028,3.371659958386912,1.9845097801200728,4.165443751495042,-0.6049628311237817,-1.00822558167956,0.0014227153872084,9.257582649630317,5.484226728487067,15.304013119865168,0.6001619335347432,1.6317794561933536,4733.156,331,331,331,331,data/raw/nasa/5. Battery Data Set/4. BatteryAgingARC_45_46_47_48/B0045.mat,,,,,0.5489130434782609,1.4657191482313765
B0045,102,charge,4.0,[[2.0100e+03 8.0000e+00 4.0000e+00 2.2000e+01 2.0000e+00 3.3781e+01]],,4.20462042142818,3.717896498249287,4.224910195474122,0.2680727737832294,-0.0007676044684494,1.5130834137964688,6.15087524658299,4.5867414533973365,8.314572405527649,,,10803.797000000006,1373,1373,1373,1373,data/raw/nasa/5. Battery Data Set/4. BatteryAgingARC_45_46_47_48/B0045.mat,0.6843279752855028,,,,0.5543478260869565,-1.6409882548159507
B0045,103,discharge,4.0,[[2.010e+03 8.000e+00 5.000e+00 1.000e+00 4.000e+00 3.312e+00]],0.6741394908812485,3.358461612325261,1.992166497202334,4.189848639216605,-0.6206388175561791,-1.0089040108456189,0.0021258981792014,9.38425161776499,5.051290656121544,16.298057069520368,0.6154668711656441,1.6736533742331288,4670.61,326,326,326,326,data/raw/nasa/5. Battery Data Set/4. BatteryAgingARC_45_46_47_48/B0045.mat,,,,,0.5597826086956522,1.5923881163660498
B0045,104,charge,4.0,[[2.0100e+03 8.0000e+00 5.0000e+00 2.0000e+00 2.3000e+01 3.5171e+01]],,4.201635767569399,3.716143386106004,4.223864178521728,0.2637342992103847,-0.0092474371825221,1.5169690471901494,6.104025259900988,4.443295002188264,8.483875231596956,,,10806.938,1371,1371,1371,1371,data/raw/nasa/5. Battery Data Set/4. BatteryAgingARC_45_46_47_48/B0045.mat,0.6741394908812485,,,,0.5652173913043478,-1.6878382414979525
B0045,105,discharge,4.0,[[2010.       8.       5.       5.      25.       7.906]],0.6670070174301739,3.3733153872943236,1.9991203083414104,4.165425573897933,-0.6013875939812509,-1.008891006761111,0.0045890100156517,9.144982402264809,5.023617145016327,15.088230300481198,0.5964396284829723,1.620455108359133,4635.0,323,323,323,323,data/raw/nasa/5. Battery Data Set/4. BatteryAgingARC_45_46_47_48/B0045.mat,,,,,0.5706521739130435,1.3531189008658684
B0045,106,charge,4.0,[[2010.       8.       5.       6.      44.       4.281]],,4.204538983003419,3.718560686189976,4.223442953484142,0.2642399200240851,-0.0010295230142228,1.5142044578775895,6.137825478877029,4.526190415189066,8.174570086606838,,,10805.984,1361,1361,1361,1361,data/raw/nasa/5. Battery Data Set/4. BatteryAgingARC_45_46_47_48/B0045.mat,0.6670070174301739,,,,0.5760869565217391,-1.6540380225219113
B0045,107,discharge,4.0,[[2010.      8.      5.      9.     45.     36.39]],0.6804085117374855,3.367632771675607,1.9790832878431537,4.188987638858462,-0.6146269558442435,-1.0086883164534273,0.0020919769192902,9.26257479341655,4.7853237874120325,15.201775291002932,0.609517757009346,1.6616728971962618,4615.86,321,321,321,321,data/raw/nasa/5. Battery Data Set/4. BatteryAgingARC_45_46_47_48/B0045.mat,,,,,0.5815217391304348,1.4707112920176089
B0045,108,charge,4.0,[[2010.       8.       5.      11.       4.      13.765]],,4.204586432477976,3.717927309964152,4.223236935732347,0.262756571985268,-0.0004010747671606,1.5121658061112977,6.154087888499866,4.537293979385821,8.259463557167189,,,10804.937,1358,1358,1358,1358,data/raw/nasa/5. Battery Data Set/4. BatteryAgingARC_45_46_47_48/B0045.mat,0.6804085117374855,,,,0.5869565217391305,-1.6377756128990741
B0045,109,discharge,4.0,[[2010.       8.       5.      14.       5.      44.828]],0.6617864063235485,3.363321307304569,1.9986367632788744,4.1895804149451985,-0.6171094630530605,-1.008109937595666,0.0023384613567834,9.40011028670591,5.145260978678159,15.820509282900383,0.6121345911949687,1.6652767295597484,4580.75,318,318,318,318,data/raw/nasa/5. Battery Data Set/4. BatteryAgingARC_45_46_47_48/B0045.mat,,,,,0.592391304347826,1.60824678530697
B0045,110,impedance,24.0,[[2010.       8.       5.      15.      27.      47.125]],,,,,,,,,,,,,,0,0,0,0,data/raw/nasa/5. Battery Data Set/4. BatteryAgingARC_45_46_47_48/B0045.mat,0.6617864063235485,,,,0.5978260869565217,
B0045,111,charge,4.0,[[2010.       8.       5.      15.      59.      42.062]],,4.2047535506081735,3.726199631119247,4.225164705832692,0.2594077712718647,-0.0008925154824669,1.5117627573390446,6.1713857085526085,4.43666392498176,8.086015304249244,,,10804.922,1353,1353,1353,1353,data/raw/nasa/5. Battery Data Set/4. BatteryAgingARC_45_46_47_48/B0045.mat,,,,,0.6032608695652174,-1.6204777928463319
B0045,112,impedance,24.0,[[2010.       8.       5.      19.       5.      13.171]],,,,,,,,,,,,,,0,0,0,0,data/raw/nasa/5. Battery Data Set/4. BatteryAgingARC_45_46_47_48/B0045.mat,,,,,0.6086956521739131,
B0045,113,discharge,4.0,[[2010.       8.       5.      19.      37.       8.125]],0.6623168733492338,3.346491714827562,1.971372324589047,4.16611714089707,-0.6209228615247188,-1.0087699262516547,0.0033870767217086,9.419332811255558,5.414586868646065,15.58071439830652,0.6160063291139241,1.659636075949367,4557.406,316,316,316,316,data/raw/nasa/5. Battery Data Set/4. BatteryAgingARC_45_46_47_48/B0045.mat,,,,,0.6141304347826086,1.6274693098566173
B0045,114,charge,4.0,[[2010.       8.       5.      20.      54.      47.218]],,4.204569975917066,3.715210312406165,4.225631132785569,0.2610722073824406,-0.0015343152099719,1.5126380816367957,6.1968927525542465,4.617753162902661,8.485744245814582,,,10808.079,1309,1309,1309,1309,data/raw/nasa/5. Battery Data Set/4. BatteryAgingARC_45_46_47_48/B0045.mat,0.6623168733492338,,,,0.6195652173913043,-1.5949707488446938
B0045,115,discharge,4.0,[[2010.       8.       5.      23.      56.      22.437]],0.6679358357181778,3.3599039237162853,1.9843056004522797,4.188826402459722,-0.6204303388657686,-1.0089150089693268,0.001529086850489,9.207828068558015,4.494946059979075,14.525034072927795,0.6155035143769969,1.6748019169329071,4524.0320000000065,313,313,313,313,data/raw/nasa/5. Battery Data Set/4. BatteryAgingARC_45_46_47_48/B0045.mat,,,,,0.625,1.415964567159075
B0045,116,charge,4.0,[[2.0100e+03 8.0000e+00 6.0000e+00 1.0000e+00 1.3000e+01 2.8265e+01]],,4.204598355879701,3.7178990959515295,4.225902044238635,0.2608462016923785,-0.005804384395798,1.51277963753756,6.116803396036895,4.51092232231016,8.482870154994146,,,10808.421,1349,1349,1349,1349,data/raw/nasa/5. Battery Data Set/4. BatteryAgingARC_45_46_47_48/B0045.mat,0.6679358357181778,,,,0.6304347826086957,-1.6750601053620455
B0045,117,discharge,4.0,[[2010.       8.       6.       4.      15.       3.234]],0.6488990885270688,3.349639562276425,1.9946795397137125,4.189296725569063,-0.6244948594173986,-1.0103825696902464,0.0068739783247632,9.478974220669317,5.775840750277868,16.256345838594637,0.6194450160771704,1.6780418006430868,4502.938,311,311,311,311,data/raw/nasa/5. Battery Data Set/4. BatteryAgingARC_45_46_47_48/B0045.mat,,,,,0.6358695652173914,1.6871107192703763
B0045,118,charge,4.0,[[2010.       8.       6.       5.      31.      48.156]],,4.204755181602298,3.7166755798970863,4.227187917644535,0.2603310362183972,0.0014442687140575,1.5130614499190684,6.149496265425039,4.562688216206285,8.350384440537637,,,10809.953,1342,1342,1342,1342,data/raw/nasa/5. Battery Data Set/4. BatteryAgingARC_45_46_47_48/B0045.mat,0.6488990885270688,,,,0.6413043478260869,-1.642367235973901
B0045,119,discharge,4.0,[[2010.      8.      6.      8.     33.     24.75]],0.6503639129625527,3.352423027875088,1.9789936656967484,4.189791506946971,-0.6219881914832105,-1.008360553211059,0.0042951494422802,9.37536325812961,5.3928509591669345,15.916519503570711,0.6170168284789644,1.6723948220064724,4483.094,309,309,309,309,data/raw/nasa/5. Battery Data Set/4. BatteryAgingARC_45_46_47_48/B0045.mat,,,,,0.6467391304347826,1.58349975673067
B0045,120,charge,4.0,[[2010.       8.       6.       9.      49.      49.937]],,4.204619521223266,3.717149586483315,4.223838331509187,0.2582121838673363,-0.0011096431298399,1.514938059756413,6.134862768661879,4.480890812185025,8.182219794553623,,,10803.234,1337,1337,1337,1337,data/raw/nasa/5. Battery Data Set/4. BatteryAgingARC_45_46_47_48/B0045.mat,0.6503639129625527,,,,0.6521739130434783,-1.6570007327370613
B0045,121,discharge,4.0,[[2010    8    6   12   51   21]],0.6572077690202801,3.3563090390508155,1.9690947658783289,4.189224626327275,-0.6249048536030644,-1.0094489912636213,0.0041238708361581,9.348977069227304,4.988915934654242,15.322696472607957,0.6201681063122925,1.6849601328903654,4448.36,301,301,301,301,data/raw/nasa/5. Battery Data Set/4. BatteryAgingARC_45_46_47_48/B0045.mat,,,,,0.657608695652174,1.557113567828364
B0045,122,impedance,24.0,[[2010.       8.       6.      14.      11.      12.234]],,,,,,,,,,,,,,0,0,0,0,data/raw/nasa/5. Battery Data Set/4. BatteryAgingARC_45_46_47_48/B0045.mat,0.6572077690202801,,,,0.6630434782608695,
B0045,123,charge,4.0,[[2010.       8.       6.      14.      43.       7.578]],,4.204749611179585,3.727676834010307,4.227808887492154,0.2531685170984771,-0.0031607338371395,1.511261153184801,6.077735856346787,4.3388491692214375,8.16257020611204,,,10806.329,1280,1280,1280,1280,data/raw/nasa/5. Battery Data Set/4. BatteryAgingARC_45_46_47_48/B0045.mat,,,,,0.6684782608695652,-1.7141276450521534
B0045,124,impedance,24.0,[[2010.       8.       6.      17.      48.      41.937]],,,,,,,,,,,,,,0,0,0,0,data/raw/nasa/5. Battery Data Set/4. BatteryAgingARC_45_46_47_48/B0045.mat,,,,,0.6739130434782609,
B0045,125,discharge,4.0,[[2010.       8.       6.      18.      20.      37.375]],0.6363517458476216,3.340602870094091,1.9951107736579323,4.165757111360098,-0.6235638134980177,-1.0088647594062352,0.0038883550610247,9.539830147989116,5.114769498528213,16.435471374813734,0.6185855737704918,1.6608065573770492,4440.531,305,305,305,305,data/raw/nasa/5. Battery Data Set/4. BatteryAgingARC_45_46_47_48/B0045.mat,,,,,0.6793478260869565,1.747966646590176
B0045,126,charge,4.0,[[2010.       8.       6.      19.      36.      20.187]],,4.204619551097425,3.716942690396085,4.225283146322072,0.2585145011783192,-0.0004378739297079,1.5138775131399829,6.158340320892469,4.618948823196208,8.477289042975487,,,10804.89,1328,1328,1328,1328,data/raw/nasa/5. Battery Data Set/4. BatteryAgingARC_45_46_47_48/B0045.mat,0.6363517458476216,,,,0.6847826086956522,-1.6335231805064714
B0045,127,discharge,4.0,[[2010.       8.       6.      22.      37.      51.968]],0.6536449360948587,3.348511229053965,1.965197509539028,4.188761935596181,-0.627718646983615,-1.0085879672096902,0.0035221405764743,9.436879605277216,5.430200345032197,14.7528730574534,0.6226607260726073,1.688112211221122,4416.547,303,303,303,303,data/raw/nasa/5. Battery Data Set/4. BatteryAgingARC_45_46_47_48/B0045.mat,,,,,0.6902173913043478,1.6450161038782758
B0045,128,charge,4.0,[[2010.      8.      6.     23.     53.     10.89]],,4.204622286707645,3.716404165353485,4.223224193777394,0.2571135951617899,-0.0034484184389988,1.512260459164947,6.149313419281584,4.4896064513234295,8.473789563516673,,,10807.342999999992,1326,1326,1326,1326,data/raw/nasa/5. Battery Data Set/4. BatteryAgingARC_45_46_47_48/B0045.mat,0.6536449360948587,,,,0.6956521739130435,-1.6425500821173564
B0045,129,discharge,4.0,[[2.0100e+03 8.0000e+00 7.0000e+00 2.0000e+00 5.4000e+01 4.6296e+01]],0.6391428272150887,3.3328844784891074,1.9820270227741772,4.188802708146619,-0.6340722598435242,-1.0081206341074491,0.0008969412858814,9.4879310296259,5.217345346861528,16.57328291132994,0.6288686666666666,1.69386,4382.937,300,300,300,300,data/raw/nasa/5. Battery Data Set/4. BatteryAgingARC_45_46_47_48/B0045.mat,,,,,0.7010869565217391,1.6960675282269593
B0045,130,charge,4.0,[[2010.       8.       7.       4.       9.      31.812]],,4.204694966570788,3.7146638217628216,4.2281807899659825,0.2568534443310779,0.0008249375674937,1.512749702532823,6.1046390900662715,4.395335472222758,8.366475451255667,,,10809.625,1320,1320,1320,1320,data/raw/nasa/5. Battery Data Set/4. BatteryAgingARC_45_46_47_48/B0045.mat,0.6391428272150887,,,,0.7065217391304348,-1.6872244113326689
B0045,131,discharge,4.0,[[2010.       8.       7.       7.      11.       8.671]],0.6482206049496236,3.3518219079975298,1.9731005832473112,4.18882331762149,-0.626972097350462,-1.012324540932804,0.0023494646636072,9.300314416191522,4.820308282507962,14.528444176948046,0.6217804713804714,1.6866161616161617,4347.453,297,297,297,297,data/raw/nasa/5. Battery Data Set/4. BatteryAgingARC_45_46_47_48/B0045.mat,,,,,0.7119565217391305,1.508450914792582
